year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode,party.pct
2008,KANSAS,KS,COWLEY,20035,PRESIDENT,JOHN MCCAIN,REPUBLICAN,8492,13787,20191203,TOTAL,61.59425545804018
2008,KANSAS,KS,DONIPHAN,20043,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2372,3564,20191203,TOTAL,66.55443322109988
2008,KANSAS,KS,ELLSWORTH,20053,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2021,2938,20191203,TOTAL,68.78829135466303
2008,KANSAS,KS,FINNEY,20055,PRESIDENT,JOHN MCCAIN,REPUBLICAN,6926,10354,20191203,TOTAL,66.8920224067993
2008,KANSAS,KS,FORD,20057,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5730,8864,20191203,TOTAL,64.64350180505414
2008,KANSAS,KS,GEARY,20061,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4492,8094,20191203,TOTAL,55.497899678774395
2008,KANSAS,KS,GOVE,20063,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1136,1418,20191203,TOTAL,80.11283497884344
2008,KANSAS,KS,HARPER,20077,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1999,2796,20191203,TOTAL,71.49499284692418
2008,KANSAS,KS,HARVEY,20079,PRESIDENT,JOHN MCCAIN,REPUBLICAN,9006,15613,20191203,TOTAL,57.68270031384103
2008,KANSAS,KS,HODGEMAN,20083,PRESIDENT,JOHN MCCAIN,REPUBLICAN,865,1096,20191203,TOTAL,78.92335766423358
2008,KANSAS,KS,JEWELL,20089,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1231,1584,20191203,TOTAL,77.71464646464646
2008,KANSAS,KS,JOHNSON,20091,PRESIDENT,JOHN MCCAIN,REPUBLICAN,152627,283432,20191203,TOTAL,53.84960060967005
2008,KANSAS,KS,KEARNY,20093,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1159,1482,20191203,TOTAL,78.2051282051282
2008,KANSAS,KS,KINGMAN,20095,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2603,3664,20191203,TOTAL,71.04257641921397
2008,KANSAS,KS,LABETTE,20099,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5001,9031,20191203,TOTAL,55.37592736131104
2008,KANSAS,KS,LEAVENWORTH,20103,PRESIDENT,JOHN MCCAIN,REPUBLICAN,16791,30591,20191203,TOTAL,54.88869275277042
2008,KANSAS,KS,MCPHERSON,20113,PRESIDENT,JOHN MCCAIN,REPUBLICAN,8937,13386,20191203,TOTAL,66.76378305692513
2008,KANSAS,KS,NEMAHA,20131,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3817,5359,20191203,TOTAL,71.22597499533495
2008,KANSAS,KS,NEOSHO,20133,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4473,7192,20191203,TOTAL,62.19410456062291
2008,KANSAS,KS,NESS,20135,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1207,1525,20191203,TOTAL,79.14754098360656
2008,KANSAS,KS,NORTON,20137,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1878,2415,20191203,TOTAL,77.76397515527951
2008,KANSAS,KS,OSBORNE,20141,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1490,1930,20191203,TOTAL,77.2020725388601
2008,KANSAS,KS,PRATT,20151,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2822,4190,20191203,TOTAL,67.3508353221957
2008,KANSAS,KS,RAWLINS,20153,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1247,1549,20191203,TOTAL,80.50355067785668
2008,KANSAS,KS,RENO,20155,PRESIDENT,JOHN MCCAIN,REPUBLICAN,16112,26512,20191203,TOTAL,60.77248038624019
2008,KANSAS,KS,REPUBLIC,20157,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1978,2671,20191203,TOTAL,74.05466117558966
2008,KANSAS,KS,RILEY,20161,PRESIDENT,JOHN MCCAIN,REPUBLICAN,12111,22997,20191203,TOTAL,52.663390877070924
2008,KANSAS,KS,ROOKS,20163,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2068,2588,20191203,TOTAL,79.90726429675425
2008,KANSAS,KS,SEDGWICK,20173,PRESIDENT,JOHN MCCAIN,REPUBLICAN,106849,192733,20191203,TOTAL,55.438871392029384
2008,KANSAS,KS,SHAWNEE,20177,PRESIDENT,JOHN MCCAIN,REPUBLICAN,41476,84177,20191203,TOTAL,49.27236656093707
2008,KANSAS,KS,SHERMAN,20181,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1959,2704,20191203,TOTAL,72.44822485207101
2008,KANSAS,KS,TREGO,20195,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1225,1671,20191203,TOTAL,73.30939557151407
2008,KANSAS,KS,WABAUNSEE,20197,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2395,3521,20191203,TOTAL,68.0204487361545
2008,KANSAS,KS,WALLACE,20199,PRESIDENT,JOHN MCCAIN,REPUBLICAN,690,804,20191203,TOTAL,85.82089552238806
2008,KANSAS,KS,WOODSON,20207,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1055,1599,20191203,TOTAL,65.978736710444025
2008,KANSAS,KS,WYANDOTTE,20209,PRESIDENT,BARACK OBAMA,DEMOCRAT,39865,57169,20191203,TOTAL,69.73184767968654
2008,KENTUCKY,KY,BALLARD,21007,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2537,4060,20191203,TOTAL,62.48768472906404
2008,KENTUCKY,KY,BARREN,21009,PRESIDENT,JOHN MCCAIN,REPUBLICAN,11133,16807,20191203,TOTAL,66.24025703575892
2008,KENTUCKY,KY,BATH,21011,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2234,4543,20191203,TOTAL,49.174554259300024
2008,KENTUCKY,KY,BOURBON,21017,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4820,8330,20191203,TOTAL,57.863145258103245
2008,KENTUCKY,KY,BOYD,21019,PRESIDENT,JOHN MCCAIN,REPUBLICAN,11430,20670,20191203,TOTAL,55.29753265602322
2008,KENTUCKY,KY,BOYLE,21021,PRESIDENT,JOHN MCCAIN,REPUBLICAN,7701,12635,20191203,TOTAL,60.94974277799763
2008,KENTUCKY,KY,BRACKEN,21023,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2066,3399,20191203,TOTAL,60.7825831126802
2008,KENTUCKY,KY,BREATHITT,21025,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2671,5030,20191203,TOTAL,53.10139165009941
2008,KENTUCKY,KY,BRECKINRIDGE,21027,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5281,8522,20191203,TOTAL,61.96902135648909
2008,KENTUCKY,KY,BULLITT,21029,PRESIDENT,JOHN MCCAIN,REPUBLICAN,20102,30726,20191203,TOTAL,65.42341990496648
2008,KENTUCKY,KY,CALLOWAY,21035,PRESIDENT,JOHN MCCAIN,REPUBLICAN,8991,15404,20191203,TOTAL,58.36795637496755
2008,KENTUCKY,KY,CAMPBELL,21037,PRESIDENT,JOHN MCCAIN,REPUBLICAN,24046,40297,20191203,TOTAL,59.67193587611981
2008,KENTUCKY,KY,CARLISLE,21039,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1699,2617,20191203,TOTAL,64.92166602980512
2008,KENTUCKY,KY,CASEY,21045,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4679,5957,20191203,TOTAL,78.5462481114655
2008,KENTUCKY,KY,DAVIESS,21059,PRESIDENT,JOHN MCCAIN,REPUBLICAN,23692,43622,20191203,TOTAL,54.312044381275506
2008,KENTUCKY,KY,EDMONSON,21061,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3562,5270,20191203,TOTAL,67.59013282732448
2008,KENTUCKY,KY,ELLIOTT,21063,PRESIDENT,BARACK OBAMA,DEMOCRAT,1535,2515,20191203,TOTAL,61.0337972166998
2008,KENTUCKY,KY,ESTILL,21065,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3685,5314,20191203,TOTAL,69.34512608204743
2008,KENTUCKY,KY,FAYETTE,21067,PRESIDENT,BARACK OBAMA,DEMOCRAT,66042,127639,20191203,TOTAL,51.74123896301287
2008,KENTUCKY,KY,FLEMING,21069,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3432,5832,20191203,TOTAL,58.8477366255144
2008,KENTUCKY,KY,GARRARD,21079,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5118,7210,20191203,TOTAL,70.98474341192788
2008,KENTUCKY,KY,GRAVES,21083,PRESIDENT,JOHN MCCAIN,REPUBLICAN,10056,16155,20191203,TOTAL,62.24698235840297
2008,KENTUCKY,KY,GREENUP,21089,PRESIDENT,JOHN MCCAIN,REPUBLICAN,8849,15798,20191203,TOTAL,56.013419420179765
2008,KENTUCKY,KY,HARDIN,21093,PRESIDENT,JOHN MCCAIN,REPUBLICAN,23896,39990,20191203,TOTAL,59.75493873468367
2008,KENTUCKY,KY,HARLAN,21095,PRESIDENT,JOHN MCCAIN,REPUBLICAN,7165,9914,20191203,TOTAL,72.27153520274359
2008,KENTUCKY,KY,HOPKINS,21107,PRESIDENT,JOHN MCCAIN,REPUBLICAN,11916,19348,20191203,TOTAL,61.58776100888981
2008,KENTUCKY,KY,JEFFERSON,21111,PRESIDENT,BARACK OBAMA,DEMOCRAT,196435,353892,20191203,TOTAL,55.50704734777842
2008,KENTUCKY,KY,JESSAMINE,21113,PRESIDENT,JOHN MCCAIN,REPUBLICAN,13711,20214,20191203,TOTAL,67.82922726822994
2008,KENTUCKY,KY,KENTON,21117,PRESIDENT,JOHN MCCAIN,REPUBLICAN,40714,68213,20191203,TOTAL,59.686570008649376
2008,KENTUCKY,KY,KNOTT,21119,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3070,5820,20191203,TOTAL,52.749140893470795
2008,KENTUCKY,KY,LARUE,21123,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4153,6178,20191203,TOTAL,67.22240207186792
2008,KENTUCKY,KY,LAUREL,21125,PRESIDENT,JOHN MCCAIN,REPUBLICAN,17660,22500,20191203,TOTAL,78.48888888888888
2008,KENTUCKY,KY,LESLIE,21131,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3574,4397,20191203,TOTAL,81.28269274505344
2008,KENTUCKY,KY,LETCHER,21133,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5367,8235,20191203,TOTAL,65.17304189435336
2008,KENTUCKY,KY,MCCRACKEN,21145,PRESIDENT,JOHN MCCAIN,REPUBLICAN,19043,30754,20191203,TOTAL,61.920400598296155
2008,KENTUCKY,KY,MCCREARY,21147,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4078,5407,20191203,TOTAL,75.42075087849085
2008,KENTUCKY,KY,MAGOFFIN,21153,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2434,4651,20191203,TOTAL,52.33283164910772
2008,KENTUCKY,KY,MENIFEE,21165,PRESIDENT,BARACK OBAMA,DEMOCRAT,1276,2489,20191203,TOTAL,51.265568501406186
2008,KENTUCKY,KY,METCALFE,21169,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2734,4199,20191203,TOTAL,65.11074065253631
2008,KENTUCKY,KY,MUHLENBERG,21177,PRESIDENT,JOHN MCCAIN,REPUBLICAN,6447,12889,20191203,TOTAL,50.019396384513925
2008,KENTUCKY,KY,NELSON,21179,PRESIDENT,JOHN MCCAIN,REPUBLICAN,10139,18146,20191203,TOTAL,55.87457290863001
2008,KENTUCKY,KY,OLDHAM,21185,PRESIDENT,JOHN MCCAIN,REPUBLICAN,18997,29316,20191203,TOTAL,64.80079137672261
2008,KENTUCKY,KY,OWSLEY,21189,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1279,1686,20191203,TOTAL,75.8600237247924
2008,KENTUCKY,KY,PENDLETON,21191,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3676,5802,20191203,TOTAL,63.35746294381248
2008,KENTUCKY,KY,PIKE,21195,PRESIDENT,JOHN MCCAIN,REPUBLICAN,12655,22643,20191203,TOTAL,55.88923729187828
2008,KENTUCKY,KY,POWELL,21197,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2837,4972,20191203,TOTAL,57.05953338696702
2008,KENTUCKY,KY,ROCKCASTLE,21203,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4757,6274,20191203,TOTAL,75.82084794389544
2008,KENTUCKY,KY,SPENCER,21215,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5378,8049,20191203,TOTAL,66.81575350975277
2008,KENTUCKY,KY,TRIGG,21221,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4189,6527,20191203,TOTAL,64.17956182013175
2008,KENTUCKY,KY,TRIMBLE,21223,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2239,3812,20191203,TOTAL,58.73557187827912
2008,KENTUCKY,KY,WHITLEY,21235,PRESIDENT,JOHN MCCAIN,REPUBLICAN,10015,13704,20191203,TOTAL,73.08085230589609
2008,KENTUCKY,KY,WOLFE,21237,PRESIDENT,BARACK OBAMA,DEMOCRAT,1493,2968,20191203,TOTAL,50.3032345013477
2008,LOUISIANA,LA,ACADIA,22001,PRESIDENT,JOHN MCCAIN,REPUBLICAN,19228,26710,20191203,TOTAL,71.9880194683639
2008,LOUISIANA,LA,ASCENSION,22005,PRESIDENT,JOHN MCCAIN,REPUBLICAN,31239,46571,20191203,TOTAL,67.07822464623906
2008,LOUISIANA,LA,ASSUMPTION,22007,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5981,10960,20191203,TOTAL,54.57116788321168
2008,LOUISIANA,LA,AVOYELLES,22009,PRESIDENT,JOHN MCCAIN,REPUBLICAN,10236,16938,20191203,TOTAL,60.43216436415161
2008,LOUISIANA,LA,BEAUREGARD,22011,PRESIDENT,JOHN MCCAIN,REPUBLICAN,10718,14074,20191203,TOTAL,76.15461134005969
2008,LOUISIANA,LA,BIENVILLE,22013,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3776,7430,20191203,TOTAL,50.82099596231494
2008,LOUISIANA,LA,BOSSIER,22015,PRESIDENT,JOHN MCCAIN,REPUBLICAN,32706,45826,20191203,TOTAL,71.36996464888927
2008,LOUISIANA,LA,CADDO,22017,PRESIDENT,BARACK OBAMA,DEMOCRAT,55220,108220,20191203,TOTAL,51.02568841249307
2008,LOUISIANA,LA,CALCASIEU,22019,PRESIDENT,JOHN MCCAIN,REPUBLICAN,50449,82131,20191203,TOTAL,61.42504048410466
2008,LOUISIANA,LA,CATAHOULA,22025,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3486,5225,20191203,TOTAL,66.7177033492823
2008,LOUISIANA,LA,CONCORDIA,22029,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5668,9527,20191203,TOTAL,59.49406948672195
2008,LOUISIANA,LA,DE SOTO,22031,PRESIDENT,JOHN MCCAIN,REPUBLICAN,6883,12257,20191203,TOTAL,56.15566614995513
2008,LOUISIANA,LA,EAST BATON ROUGE,22033,PRESIDENT,BARACK OBAMA,DEMOCRAT,99652,197349,20191203,TOTAL,50.49531540570259
2008,LOUISIANA,LA,EAST CARROLL,22035,PRESIDENT,BARACK OBAMA,DEMOCRAT,2267,3559,20191203,TOTAL,63.69766788423714
2008,LOUISIANA,LA,EAST FELICIANA,22037,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5432,9947,20191203,TOTAL,54.6094299788881
2008,LOUISIANA,LA,EVANGELINE,22039,PRESIDENT,JOHN MCCAIN,REPUBLICAN,9793,15976,20191203,TOTAL,61.298197295943915
2008,LOUISIANA,LA,IBERIA,22045,PRESIDENT,JOHN MCCAIN,REPUBLICAN,20127,33168,20191203,TOTAL,60.68198263386396
2008,LOUISIANA,LA,IBERVILLE,22047,PRESIDENT,BARACK OBAMA,DEMOCRAT,9023,16421,20191203,TOTAL,54.94793252542476
2008,LOUISIANA,LA,JEFFERSON DAVIS,22053,PRESIDENT,JOHN MCCAIN,REPUBLICAN,9278,13501,20191203,TOTAL,68.72083549366714
2008,LOUISIANA,LA,LAFAYETTE,22055,PRESIDENT,JOHN MCCAIN,REPUBLICAN,62055,95642,20191203,TOTAL,64.88258296564271
2008,LOUISIANA,LA,LAFOURCHE,22057,PRESIDENT,JOHN MCCAIN,REPUBLICAN,27089,37893,20191203,TOTAL,71.48813765075343
2008,LOUISIANA,LA,LA SALLE,22059,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5602,6553,20191203,TOTAL,85.48756294826796
2008,LOUISIANA,LA,MOREHOUSE,22067,PRESIDENT,JOHN MCCAIN,REPUBLICAN,7258,13200,20191203,TOTAL,54.984848484848484
2008,LOUISIANA,LA,NATCHITOCHES,22069,PRESIDENT,JOHN MCCAIN,REPUBLICAN,9054,17067,20191203,TOTAL,53.04974512216558
2008,LOUISIANA,LA,ORLEANS,22071,PRESIDENT,BARACK OBAMA,DEMOCRAT,116042,146287,20191203,TOTAL,79.324888746095
2008,LOUISIANA,LA,OUACHITA,22073,PRESIDENT,JOHN MCCAIN,REPUBLICAN,41741,67244,20191203,TOTAL,62.07393968235084
2008,LOUISIANA,LA,PLAQUEMINES,22075,PRESIDENT,JOHN MCCAIN,REPUBLICAN,6894,10449,20191203,TOTAL,65.97760551248923
2008,LOUISIANA,LA,POINTE COUPEE,22077,PRESIDENT,JOHN MCCAIN,REPUBLICAN,6702,12435,20191203,TOTAL,53.8962605548854
2008,LOUISIANA,LA,RAPIDES,22079,PRESIDENT,JOHN MCCAIN,REPUBLICAN,36611,57521,20191203,TOTAL,63.64805896976756
2008,LOUISIANA,LA,SABINE,22085,PRESIDENT,JOHN MCCAIN,REPUBLICAN,7226,9652,20191203,TOTAL,74.86531288852052
2008,LOUISIANA,LA,ST. BERNARD,22087,PRESIDENT,JOHN MCCAIN,REPUBLICAN,9642,13540,20191203,TOTAL,71.21122599704579
2008,LOUISIANA,LA,ST. HELENA,22091,PRESIDENT,BARACK OBAMA,DEMOCRAT,3567,6184,20191203,TOTAL,57.68111254851229
2008,LOUISIANA,LA,ST. JAMES,22093,PRESIDENT,BARACK OBAMA,DEMOCRAT,6994,12564,20191203,TOTAL,55.66698503661255
2008,LOUISIANA,LA,ST. JOHN THE BAPTIST,22095,PRESIDENT,BARACK OBAMA,DEMOCRAT,12424,21656,20191203,TOTAL,57.36978204654599
2008,LOUISIANA,LA,ST. LANDRY,22097,PRESIDENT,JOHN MCCAIN,REPUBLICAN,21650,42493,20191203,TOTAL,50.94956816416821
2008,LOUISIANA,LA,ST. MARTIN,22099,PRESIDENT,JOHN MCCAIN,REPUBLICAN,14443,24252,20191203,TOTAL,59.55385122876464
2008,LOUISIANA,LA,ST. MARY,22101,PRESIDENT,JOHN MCCAIN,REPUBLICAN,13183,22903,20191203,TOTAL,57.56014495917565
2008,LOUISIANA,LA,ST. TAMMANY,22103,PRESIDENT,JOHN MCCAIN,REPUBLICAN,83047,109503,20191203,TOTAL,75.8399313260824
2008,LOUISIANA,LA,TANGIPAHOA,22105,PRESIDENT,JOHN MCCAIN,REPUBLICAN,31434,48602,20191203,TOTAL,64.67635076745812
2008,LOUISIANA,LA,TENSAS,22107,PRESIDENT,BARACK OBAMA,DEMOCRAT,1646,3040,20191203,TOTAL,54.14473684210527
2008,LOUISIANA,LA,TERREBONNE,22109,PRESIDENT,JOHN MCCAIN,REPUBLICAN,28208,40692,20191203,TOTAL,69.32075100756906
2008,LOUISIANA,LA,VERMILION,22113,PRESIDENT,JOHN MCCAIN,REPUBLICAN,18069,24833,20191203,TOTAL,72.76205049732212
2008,LOUISIANA,LA,VERNON,22115,PRESIDENT,JOHN MCCAIN,REPUBLICAN,11946,15769,20191203,TOTAL,75.75623057898409
2008,LOUISIANA,LA,WEBSTER,22119,PRESIDENT,JOHN MCCAIN,REPUBLICAN,11417,18270,20191203,TOTAL,62.490421455938694
2008,LOUISIANA,LA,WEST BATON ROUGE,22121,PRESIDENT,JOHN MCCAIN,REPUBLICAN,6654,11866,20191203,TOTAL,56.076184055284
2008,LOUISIANA,LA,WEST CARROLL,22123,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4045,4987,20191203,TOTAL,81.11088830960497
2008,LOUISIANA,LA,WEST FELICIANA,22125,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3149,5618,20191203,TOTAL,56.05197579209683
2008,LOUISIANA,LA,WINN,22127,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4632,6772,20191203,TOTAL,68.39929119905493
2008,MAINE,ME,ANDROSCOGGIN,23001,PRESIDENT,BARACK OBAMA,DEMOCRAT,31017,54850,20191203,TOTAL,56.54876937101185
2008,MAINE,ME,AROOSTOOK,23003,PRESIDENT,BARACK OBAMA,DEMOCRAT,19345,35994,20191203,TOTAL,53.745068622548196
2008,MAINE,ME,CUMBERLAND,23005,PRESIDENT,BARACK OBAMA,DEMOCRAT,105218,164151,20191203,TOTAL,64.09829973621848
2008,MAINE,ME,KENNEBEC,23011,PRESIDENT,BARACK OBAMA,DEMOCRAT,37238,65986,20191203,TOTAL,56.43318279635074
2008,MAINE,ME,OXFORD,23017,PRESIDENT,BARACK OBAMA,DEMOCRAT,17940,31650,20191203,TOTAL,56.6824644549763
2008,MAINE,ME,PENOBSCOT,23019,PRESIDENT,BARACK OBAMA,DEMOCRAT,41614,80467,20191203,TOTAL,51.71561012589012
2008,MAINE,ME,PISCATAQUIS,23021,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4785,9434,20191203,TOTAL,50.72079711681153
2008,MAINE,ME,SAGADAHOC,23023,PRESIDENT,BARACK OBAMA,DEMOCRAT,12152,21301,20191203,TOTAL,57.04896483733158
2008,MAINE,ME,WALDO,23027,PRESIDENT,BARACK OBAMA,DEMOCRAT,11967,21850,20191203,TOTAL,54.768878718535476
2008,MARYLAND,MD,ALLEGANY,24001,PRESIDENT,JOHN MCCAIN,REPUBLICAN,18405,29742,20191203,TOTAL,61.88218680653621
2008,MARYLAND,MD,ANNE ARUNDEL,24003,PRESIDENT,JOHN MCCAIN,REPUBLICAN,129682,259619,20191203,TOTAL,49.95088957279706
2008,MARYLAND,MD,BALTIMORE,24005,PRESIDENT,BARACK OBAMA,DEMOCRAT,214151,380938,20191203,TOTAL,56.21675968267802
2008,MARYLAND,MD,CALVERT,24009,PRESIDENT,JOHN MCCAIN,REPUBLICAN,23095,44057,20191203,TOTAL,52.42072769366957
2008,MARYLAND,MD,CAROLINE,24011,PRESIDENT,JOHN MCCAIN,REPUBLICAN,8015,13218,20191203,TOTAL,60.63701013769103
2008,MARYLAND,MD,CARROLL,24013,PRESIDENT,JOHN MCCAIN,REPUBLICAN,54503,84760,20191203,TOTAL,64.30273714016045
2008,MARYLAND,MD,CECIL,24015,PRESIDENT,JOHN MCCAIN,REPUBLICAN,23855,42494,20191203,TOTAL,56.13733703581683
2008,MARYLAND,MD,CHARLES,24017,PRESIDENT,BARACK OBAMA,DEMOCRAT,43635,70127,20191203,TOTAL,62.22282430447616
2008,MARYLAND,MD,FREDERICK,24021,PRESIDENT,JOHN MCCAIN,REPUBLICAN,55170,111186,20191203,TOTAL,49.61955641897361
2008,MARYLAND,MD,GARRETT,24023,PRESIDENT,JOHN MCCAIN,REPUBLICAN,8903,12872,20191203,TOTAL,69.16563082660038
2008,MARYLAND,MD,HARFORD,24025,PRESIDENT,JOHN MCCAIN,REPUBLICAN,71751,123295,20191203,TOTAL,58.19457398921286
2008,MARYLAND,MD,HOWARD,24027,PRESIDENT,BARACK OBAMA,DEMOCRAT,87120,145233,20191203,TOTAL,59.986366734833
2008,MARYLAND,MD,MONTGOMERY,24031,PRESIDENT,BARACK OBAMA,DEMOCRAT,314444,439261,20191203,TOTAL,71.58477533858002
2008,MARYLAND,MD,PRINCE GEORGE'S,24033,PRESIDENT,BARACK OBAMA,DEMOCRAT,332396,374026,20191203,TOTAL,88.86975771737794
2008,MARYLAND,MD,QUEEN ANNE'S,24035,PRESIDENT,JOHN MCCAIN,REPUBLICAN,15087,24045,20191203,TOTAL,62.74485339987523
2008,MARYLAND,MD,ST. MARY'S,24037,PRESIDENT,JOHN MCCAIN,REPUBLICAN,24705,44409,20191203,TOTAL,55.6306154157941
2008,MARYLAND,MD,TALBOT,24041,PRESIDENT,JOHN MCCAIN,REPUBLICAN,10995,20328,20191203,TOTAL,54.087957497048414
2008,MARYLAND,MD,WICOMICO,24045,PRESIDENT,JOHN MCCAIN,REPUBLICAN,21849,41854,20191203,TOTAL,52.20289578057056
2008,MARYLAND,MD,BALTIMORE CITY,24510,PRESIDENT,BARACK OBAMA,DEMOCRAT,214385,245968,20191203,TOTAL,87.15971183243349
2008,MASSACHUSETTS,MA,BARNSTABLE,25001,PRESIDENT,BARACK OBAMA,DEMOCRAT,74264,132270,20191203,TOTAL,56.14576245558328
2008,MASSACHUSETTS,MA,BERKSHIRE,25003,PRESIDENT,BARACK OBAMA,DEMOCRAT,49558,66130,20191203,TOTAL,74.94026916679269
2008,MASSACHUSETTS,MA,BRISTOL,25005,PRESIDENT,BARACK OBAMA,DEMOCRAT,146861,243120,20191203,TOTAL,60.40679499835472
2008,MASSACHUSETTS,MA,DUKES,25007,PRESIDENT,BARACK OBAMA,DEMOCRAT,7913,10553,20191203,TOTAL,74.98341703780915
2008,MASSACHUSETTS,MA,HAMPDEN,25013,PRESIDENT,BARACK OBAMA,DEMOCRAT,121454,197841,20191203,TOTAL,61.38970183126854
2008,MASSACHUSETTS,MA,HAMPSHIRE,25015,PRESIDENT,BARACK OBAMA,DEMOCRAT,56869,79570,20191203,TOTAL,71.47040341837376
2008,MASSACHUSETTS,MA,MIDDLESEX,25017,PRESIDENT,BARACK OBAMA,DEMOCRAT,464484,726031,20191203,TOTAL,63.9757806484847
2008,MASSACHUSETTS,MA,NANTUCKET,25019,PRESIDENT,BARACK OBAMA,DEMOCRAT,4073,6052,20191203,TOTAL,67.30006609385327
2008,MASSACHUSETTS,MA,NORFOLK,25021,PRESIDENT,BARACK OBAMA,DEMOCRAT,200675,344916,20191203,TOTAL,58.180832434563776
2008,MASSACHUSETTS,MA,PLYMOUTH,25023,PRESIDENT,BARACK OBAMA,DEMOCRAT,131823,249828,20191203,TOTAL,52.7655026658341
2008,MASSACHUSETTS,MA,WORCESTER,25027,PRESIDENT,BARACK OBAMA,DEMOCRAT,202107,363590,20191203,TOTAL,55.58651228031574
2008,MICHIGAN,MI,ALCONA,26001,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3404,6420,20191203,TOTAL,53.021806853582554
2008,MICHIGAN,MI,ALGER,26003,PRESIDENT,BARACK OBAMA,DEMOCRAT,2472,4750,20191203,TOTAL,52.04210526315789
2008,MICHIGAN,MI,ALLEGAN,26005,PRESIDENT,JOHN MCCAIN,REPUBLICAN,30061,55279,20191203,TOTAL,54.3805061596628
2008,MICHIGAN,MI,ALPENA,26007,PRESIDENT,BARACK OBAMA,DEMOCRAT,7705,15085,20191203,TOTAL,51.0772290354657
2008,MICHIGAN,MI,ANTRIM,26009,PRESIDENT,JOHN MCCAIN,REPUBLICAN,7506,13852,20191203,TOTAL,54.18712099335836
2008,MICHIGAN,MI,ARENAC,26011,PRESIDENT,BARACK OBAMA,DEMOCRAT,4155,8128,20191203,TOTAL,51.11958661417323
2008,MICHIGAN,MI,BARAGA,26013,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1846,3644,20191203,TOTAL,50.658616904500555
2008,MICHIGAN,MI,BARRY,26015,PRESIDENT,JOHN MCCAIN,REPUBLICAN,16431,30565,20191203,TOTAL,53.7575658432848
2008,MICHIGAN,MI,BENZIE,26019,PRESIDENT,BARACK OBAMA,DEMOCRAT,5451,10309,20191203,TOTAL,52.876127655446695
